ds_type,pipeline_base_name,pipeline_category,chunk_size,operator_index,operator_name,chunk_parts,chunk_actual_time,chunk_pred_time,chunk_actual_time_mean,chunk_actual_time_median,chunk_actual_time_min,chunk_actual_time_max,chunk_pred_time_mean,chunk_pred_time_median,chunk_pred_time_min,chunk_pred_time_max,chunk_self_mae,chunk_self_mape,chunk_self_valid_rows,chunk_self_rmse,chunk_self_accuracy,full_pipeline_name,full_scale_token,full_scale_value,full_actual_time,full_pred_time,chunk_actual_abs_error,chunk_pred_abs_error,full_pred_abs_error,chunk_actual_relative_error,chunk_pred_relative_error,full_pred_relative_error,chunk_actual_sum_vs_full_relative_error,chunk_pred_sum_vs_full_relative_error
audio,audio_pipeline_1781071552263,mapper-heavy,500,3,audio_ffmpeg_wrapped_mapper,43,293.863,328.616979598999,6.834023255813953,7.155,4.407,7.405,7.642255339511605,7.605798721313477,6.914894104003906,8.197784423828125,0.8082320836976518,12.56025595512215,43,0.9299249567308775,87.43974404487786,audio_pipeline_1781071552263_8G,8G,8192.0,262.831,132.18902587890625,31.031999999999982,65.785979598999,130.64197412109377,0.11806826439803517,0.2502976422073462,0.49705694579822685,0.11806826439803517,0.2502976422073462
audio,audio_pipeline_1781071552263,mapper-heavy,1000,1,audio_nmf_snr_filter,22,5129.015,1747.789535522461,233.13704545454547,239.286,75.377,252.646,79.4449788873846,80.99610900878906,45.90021514892578,82.283447265625,153.69206656716085,65.0557055655295,22,156.2344911143766,34.94429443447051,audio_pipeline_1781071552263_8G,8G,8192.0,4726.252,1928.8922119140625,402.7629999999999,2978.4624644775395,2797.359788085938,0.08521826597481469,0.6301954412243653,0.5918769858411989,0.08521826597481469,0.6301954412243653
audio,audio_pipeline_1781071552263,mapper-heavy,1000,2,audio_duration_filter,22,81.199,100.62938261032104,3.6908636363636362,3.6045,2.872,4.208,4.574062845923684,4.599909543991089,4.315637111663818,4.691046714782715,0.8831992095600476,24.797306920631843,22,0.9350340718438662,75.20269307936816,audio_pipeline_1781071552263_8G,8G,8192.0,31.131,32.362403869628906,50.068,69.49838261032104,1.231403869628906,1.6083004079534868,2.232449410886931,0.039555551367733324,1.6083004079534868,2.232449410886931
audio,audio_pipeline_1781071552263,mapper-heavy,1000,3,audio_ffmpeg_wrapped_mapper,22,274.156,205.95357179641724,12.461636363636364,12.8205,4.417,14.235,9.361525990746237,9.466487407684326,6.771918773651123,9.964548110961914,3.3141938977675007,27.269167059501147,22,3.3670530548485322,72.73083294049886,audio_pipeline_1781071552263_8G,8G,8192.0,262.831,132.18902587890625,11.324999999999989,56.87742820358278,130.64197412109377,0.043088524565214864,0.21640304303367097,0.49705694579822685,0.043088524565214864,0.21640304303367097
image,image_pipeline_1781071560242,mapper-heavy,100,1,image_deduplicator,526,889.928,958.5520071983337,1.6918783269961977,1.692,1.427,2.529,1.822342219008239,1.8253679275512695,1.5868816375732422,2.196690797805786,0.15083796955152157,8.980272646430238,526,0.17602519729402827,91.01972735356976,image_pipeline_1781071560242_8G,8G,8192.0,39.064,27.368894577026367,850.864,919.4880071983338,11.695105422973633,21.78128199877125,23.537989125494924,0.2993832025131485,21.78128199877125,23.537989125494924
image,image_pipeline_1781071560242,mapper-heavy,100,2,image_aspect_ratio_filter,526,1784.614,686.3404870033264,3.3928022813688212,3.1825,2.806,4.524,1.3048298232002404,1.3039859533309937,1.164818286895752,1.620967149734497,2.087972458168581,61.01913472523088,526,2.1279135131235387,38.98086527476912,image_pipeline_1781071560242_8G,8G,8192.0,22.365,15.126455307006836,1762.249,663.9754870033264,7.2385446929931625,78.7949474625531,29.688150547879562,0.32365502763215576,78.7949474625531,29.688150547879562
image,image_pipeline_1781071560242,mapper-heavy,100,3,image_shape_filter,526,1316.758,918.1566207408905,2.503342205323194,2.3985000000000003,2.042,3.195,1.745544906351503,1.754455804824829,1.5193705558776855,1.9487147331237793,0.757797298971691,29.491396824982708,526,0.8116192031768679,70.5086031750173,image_pipeline_1781071560242_8G,8G,8192.0,14.777,12.174094200134277,1301.981,903.3796207408905,2.602905799865722,88.1086147391216,61.1341693673202,0.17614575352681344,88.1086147391216,61.1341693673202
image,image_pipeline_1781071560242,mapper-heavy,100,4,image_segment_mapper,526,1818.114,908.1507525444031,3.456490494296578,2.1189999999999998,0.802,15.621,1.72652234324031,1.6429800987243652,0.5965126752853394,6.714099884033203,1.7318620964819034,24.166263455841055,526,3.7866634551699505,75.83373654415894,image_pipeline_1781071560242_8G,8G,8192.0,31.207,31.517536163330078,1786.907,876.9437525444031,0.3105361633300774,57.25981350338065,28.100866874239852,0.00995084959560603,57.25981350338065,28.100866874239852
image,image_pipeline_1781071560242,mapper-heavy,100,5,image_remove_background_mapper,526,1113.425,664.3896901607513,2.1167775665399238,2.7855,0.826,4.305,1.2630982702675881,1.2703673839569092,0.7654896974563599,3.0939083099365234,0.864837198536659,29.242899914052863,526,1.1784635524133944,70.75710008594714,image_pipeline_1781071560242_8G,8G,8192.0,61.977,113.83999633789062,1051.4479999999999,602.4126901607514,51.86299633789063,16.96513222647111,9.719939496276867,0.8368103705873249,16.96513222647111,9.719939496276867
image,image_pipeline_1781071560242,mapper-heavy,100,6,image_blur_mapper,526,488.944,426.5772734284401,0.9295513307984791,0.927,0.818,1.078,0.810983409559772,0.8231274485588074,0.394186794757843,1.0014338493347168,0.1318150656513388,13.956161911970316,526,0.1716791399427063,86.04383808802969,image_pipeline_1781071560242_8G,8G,8192.0,2.87,1.8457820415496826,486.074,423.7072734284401,1.0242179584503175,169.3637630662021,147.63319631652965,0.35687036879802003,169.3637630662021,147.63319631652965
