ds_input_count,ds_scale_label,ds_scale_mb,ds_scale_records,ds_type,env_cpu_count,env_cpu_util,env_gpu_mem_util,env_gpu_util,env_mem_util,op_alphanumeric_filter_batch_size,op_alphanumeric_filter_max_ratio,op_alphanumeric_filter_min_ratio,op_alphanumeric_filter_num_proc,op_alphanumeric_filter_tokenization,op_audio_duration_filter_any_or_all,op_audio_duration_filter_max_duration,op_audio_duration_filter_min_duration,op_audio_ffmpeg_wrapped_mapper_filter_kwargs,op_audio_ffmpeg_wrapped_mapper_filter_name,op_audio_nmf_snr_filter_any_or_all,op_audio_nmf_snr_filter_min_snr,op_audio_nmf_snr_filter_snr_max,op_audio_size_filter_any_or_all,op_audio_size_filter_max_size,op_audio_size_filter_min_size,op_average_line_length_filter_batch_size,op_average_line_length_filter_max_len,op_average_line_length_filter_min_len,op_character_repetition_filter_batch_size,op_character_repetition_filter_max_ratio,op_character_repetition_filter_min_ratio,op_character_repetition_filter_rep_len,op_document_simhash_deduplicator_ignore_pattern,op_document_simhash_deduplicator_lowercase,op_document_simhash_deduplicator_tokenization,op_fix_unicode_mapper_normalization,op_flagged_words_filter_lang,op_flagged_words_filter_max_ratio,op_flagged_words_filter_tokenization,op_flagged_words_filter_use_words_aug,op_image_aesthetics_filter_hf_scorer_model,op_image_aesthetics_filter_max_score,op_image_aesthetics_filter_min_score,op_image_aspect_ratio_filter_max_ratio,op_image_aspect_ratio_filter_min_ratio,op_image_face_ratio_filter_max_ratio,op_image_face_ratio_filter_min_ratio,op_image_nsfw_filter_hf_nsfw_model,op_image_shape_filter_max_height,op_image_shape_filter_max_width,op_image_shape_filter_min_height,op_image_shape_filter_min_width,op_image_size_filter_max_size,op_image_size_filter_min_size,op_image_tagging_mapper_local_files_only,op_image_tagging_mapper_pretrained_model_name_or_path,op_image_tagging_mapper_text_encoder_type,op_image_watermark_filter_hf_watermark_model,op_language_id_score_filter_lang,op_language_id_score_filter_min_score,op_maximum_line_length_filter_batch_size,op_maximum_line_length_filter_max_len,op_maximum_line_length_filter_min_len,op_perplexity_filter_batch_size,op_perplexity_filter_lang,op_perplexity_filter_max_ppl,op_process_number,op_process_time,op_remove_long_words_mapper_max_len,op_remove_long_words_mapper_min_len,op_remove_repeat_sentences_mapper_lowercase,op_remove_words_with_incorrect_substrings_mapper_lang,op_remove_words_with_incorrect_substrings_mapper_substrings,op_remove_words_with_incorrect_substrings_mapper_tokenization,op_replace_content_mapper_pattern,op_replace_content_mapper_repl,op_sentence_split_mapper_lang,op_special_characters_filter_batch_size,op_special_characters_filter_max_ratio,op_special_characters_filter_min_ratio,op_stopwords_filter_lang,op_stopwords_filter_min_ratio,op_stopwords_filter_tokenization,op_stopwords_filter_use_words_aug,op_text_action_filter_lang,op_text_chunk_mapper_max_len,op_text_chunk_mapper_split_pattern,op_text_entity_dependency_filter_any_or_all,op_text_entity_dependency_filter_lang,op_text_length_filter_max_len,op_text_length_filter_min_len,op_token_num_filter_hf_tokenizer,op_token_num_filter_max_num,op_token_num_filter_min_num,op_type_alphanumeric_filter,op_type_audio_add_gaussian_noise_mapper,op_type_audio_duration_filter,op_type_audio_ffmpeg_wrapped_mapper,op_type_audio_nmf_snr_filter,op_type_audio_size_filter,op_type_average_line_length_filter,op_type_character_repetition_filter,op_type_clean_copyright_mapper,op_type_clean_email_mapper,op_type_clean_ip_mapper,op_type_clean_links_mapper,op_type_document_simhash_deduplicator,op_type_fix_unicode_mapper,op_type_flagged_words_filter,op_type_image_aesthetics_filter,op_type_image_aspect_ratio_filter,op_type_image_blur_mapper,op_type_image_deduplicator,op_type_image_detection_yolo_mapper,op_type_image_face_blur_mapper,op_type_image_face_count_filter,op_type_image_face_ratio_filter,op_type_image_nsfw_filter,op_type_image_remove_background_mapper,op_type_image_segment_mapper,op_type_image_shape_filter,op_type_image_size_filter,op_type_image_tagging_mapper,op_type_image_watermark_filter,op_type_language_id_score_filter,op_type_maximum_line_length_filter,op_type_perplexity_filter,op_type_punctuation_normalization_mapper,op_type_remove_long_words_mapper,op_type_remove_repeat_sentences_mapper,op_type_remove_specific_chars_mapper,op_type_remove_table_text_mapper,op_type_remove_words_with_incorrect_substrings_mapper,op_type_replace_content_mapper,op_type_sentence_split_mapper,op_type_special_characters_filter,op_type_stopwords_filter,op_type_text_action_filter,op_type_text_chunk_mapper,op_type_text_entity_dependency_filter,op_type_text_length_filter,op_type_token_num_filter,op_type_whitespace_normalization_mapper,op_type_word_repetition_filter,op_type_words_num_filter,op_word_repetition_filter_batch_size,op_word_repetition_filter_lang,op_word_repetition_filter_max_ratio,op_word_repetition_filter_min_ratio,op_word_repetition_filter_rep_len,op_word_repetition_filter_tokenization,op_words_num_filter_batch_size,op_words_num_filter_lang,op_words_num_filter_max_num,op_words_num_filter_min_num,op_words_num_filter_tokenization,operator_index,operator_name,pipeline_base_name,pipeline_name,pipeline_scale_token
2000.0,2000,,2000.0,text,64,0.153,0.9053927553927554,0.0,0.05134747026957611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,7,remove_table_text_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
2000.0,2000,,2000.0,text,64,0.16399999999999998,0.9053927553927554,0.0,0.05148568734897998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.186,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,8,remove_repeat_sentences_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
2000.0,2000,,2000.0,text,64,0.16399999999999998,0.9053927553927554,0.0,0.051329246686113175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.196,,,,en,"['http', 'www', '.com', 'href', '//']",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,9,remove_words_with_incorrect_substrings_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
2000.0,2000,,2000.0,text,64,0.16399999999999998,0.9053927553927554,0.0,0.050126567834875596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,clean_copyright_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
2000.0,2000,,2000.0,text,64,0.163,0.9053927553927554,0.0,0.051644160044945986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.215,,,,,,,,,,,,,,,,,,1427.0,\n\n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,11,text_chunk_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
4109.0,2000,,2000.0,text,64,0.163,0.9053927553927554,0.0,0.051144215188111714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,5.515,,,,,,,,,,3.0,0.25,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,12,special_characters_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
3906.0,2000,,2000.0,text,64,0.163,0.9053927553927554,0.0,0.05035445322836412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13.354,,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,13,text_action_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
3870.0,2000,,2000.0,text,64,0.259,0.9053927553927554,0.0,0.05085760792092198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,455.0,399.0,,,,40,4.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,maximum_line_length_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
46.0,2000,,2000.0,text,64,0.251,0.9053927553927554,0.0,0.051429088108579844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,3.0,en,0.3,0.1,5.0,True,,,,,,15,word_repetition_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
2.0,2000,,2000.0,text,64,0.245,0.9053927553927554,0.0,0.05159914468749991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.7,,,,,,,40,1.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,language_id_score_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
2.0,2000,,2000.0,text,64,0.242,0.9053927553927554,0.0,0.05233492186981577,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.045,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,flagged_words_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
2.0,2000,,2000.0,text,64,0.24,0.9053927553927554,0.0,0.05073141478259557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.23,,,,,,,,,,,,,,,,,,,,all,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,18,text_entity_dependency_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
2.0,2000,,2000.0,text,64,0.23600000000000002,0.9053927553927554,0.0,0.048976514758041614,,,,,,,,,,,,,,,,,,,,,,,,\p{P},True,character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deduplicator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,document_simhash_deduplicator,text_pipeline_1781071569648,text_pipeline_1781071569648_2000,2000
5000.0,5000,,5000.0,text,64,0.14300000000000002,0.9053927553927554,0.0,0.05137886971096892,,,,,,,,,,,,,,,,,,,,,,,,,,,NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,fix_unicode_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.158,0.9053927553927554,0.0,0.052431708771190626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,punctuation_normalization_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.157,0.9053927553927554,0.0,0.051241002089486565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,3,whitespace_normalization_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.156,0.9053927553927554,0.0,0.051727136886977845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,clean_ip_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.154,0.9053927553927554,0.0,0.050399843929503675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,5,remove_specific_chars_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.154,0.9053927553927554,0.0,0.05170512103792213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.219,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,6,sentence_split_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.156,0.9053927553927554,0.0,0.05189338825741915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,7,remove_table_text_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.182,0.9053927553927554,0.0,0.05227830968652965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.186,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,8,remove_repeat_sentences_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.18,0.9053927553927554,0.0,0.0493315640063052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.164,,,,en,"['http', 'www', '.com', 'href', '//']",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,9,remove_words_with_incorrect_substrings_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.18,0.9053927553927554,0.0,0.05112713057861522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,clean_copyright_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5000.0,5000,,5000.0,text,64,0.177,0.9053927553927554,0.0,0.051486295664621144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.293,,,,,,,,,,,,,,,,,,1427.0,\n\n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,11,text_chunk_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
9772.0,5000,,5000.0,text,64,0.175,0.9053927553927554,0.0,0.04954996226436878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,5.532,,,,,,,,,,3.0,0.25,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,12,special_characters_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
9258.0,5000,,5000.0,text,64,0.174,0.9053927553927554,0.0,0.052546214483475115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,23.092,,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,13,text_action_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
9171.0,5000,,5000.0,text,64,0.324,0.9053927553927554,0.0,0.05270952781879846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,455.0,399.0,,,,40,6.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,maximum_line_length_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
111.0,5000,,5000.0,text,64,0.311,0.9053927553927554,0.0,0.0518173099736158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,5.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,3.0,en,0.3,0.1,5.0,True,,,,,,15,word_repetition_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
6.0,5000,,5000.0,text,64,0.302,0.9053927553927554,0.0,0.0520033380738379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.7,,,,,,,40,1.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,language_id_score_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
6.0,5000,,5000.0,text,64,0.298,0.9053927553927554,0.0,0.05097682484370398,,,,,,,,,,,,,,,,,,,,,,,,,,,,en,0.045,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,flagged_words_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
6.0,5000,,5000.0,text,64,0.295,0.9053927553927554,0.0,0.05239188351102341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3.0,,,,,,,,,,,,,,,,,,,,all,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,18,text_entity_dependency_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
5.0,5000,,5000.0,text,64,0.29,0.9053927553927554,0.0,0.05183651721641337,,,,,,,,,,,,,,,,,,,,,,,,\p{P},True,character,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deduplicator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,document_simhash_deduplicator,text_pipeline_1781071569648,text_pipeline_1781071569648_5000,5000
8000.0,8000,,8000.0,text,64,0.14300000000000002,0.9053927553927554,0.0,0.05131080307358855,,,,,,,,,,,,,,,,,,,,,,,,,,,NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,fix_unicode_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.16399999999999998,0.9053927553927554,0.0,0.052487609095747734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,punctuation_normalization_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.162,0.9053927553927554,0.0,0.051409764379808424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,3,whitespace_normalization_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.162,0.9053927553927554,0.0,0.050697815050585786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,clean_ip_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.162,0.9053927553927554,0.0,0.05188344812098482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,5,remove_specific_chars_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.161,0.9053927553927554,0.0,0.05232940820038735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.169,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,6,sentence_split_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.163,0.9053927553927554,0.0,0.05078160729443452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,7,remove_table_text_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.201,0.9053927553927554,0.0,0.0496128258615843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.222,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,8,remove_repeat_sentences_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.2,0.9053927553927554,0.0,0.05032331264469095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.164,,,,en,"['http', 'www', '.com', 'href', '//']",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,9,remove_words_with_incorrect_substrings_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.19899999999999998,0.9053927553927554,0.0,0.05240253550618676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,clean_copyright_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
8000.0,8000,,8000.0,text,64,0.19399999999999998,0.9053927553927554,0.0,0.04877165475871542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.155,,,,,,,,,,,,,,,,,,1427.0,\n\n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,11,text_chunk_mapper,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
16106.0,8000,,8000.0,text,64,0.192,0.9053927553927554,0.0,0.05096606930545277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,6.272,,,,,,,,,,3.0,0.25,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,12,special_characters_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
15250.0,8000,,8000.0,text,64,0.18899999999999997,0.9053927553927554,0.0,0.052194905729260374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,32.624,,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,13,text_action_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
15116.0,8000,,8000.0,text,64,0.379,0.9053927553927554,0.0,0.05178996165553543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,455.0,399.0,,,,40,8.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,maximum_line_length_filter,text_pipeline_1781071569648,text_pipeline_1781071569648_8000,8000
